name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
cg18038361_TTR,1,1071,1,9.118848e-01,1.803331e+03,4.115587e-01,1.500159e-01
cg16910767_ANKRD27,1,613,1,8.933621e-01,1.797563e+03,5.211436e-01,1.324913e-01
cg00002810_DAB1,0,765,2,1.986690e+00,1.602688e+03,1.875506e-02,1.027932e-01
cg00018229_TTC13,0,490,2,1.989322e+00,1.407243e+03,1.280686e-02,9.046650e-02
cg00018229_ARV1,0,490,2,1.989322e+00,1.407243e+03,1.280686e-02,9.046650e-02
cg00046625_PDE4B,0,1577,2,1.987099e+00,1.744915e+03,2.454816e-02,9.455236e-02
cg00046625_PDE4B.1,0,1577,2,1.987099e+00,1.744915e+03,2.454816e-02,9.455236e-02
cg00064261_ACTA1,0,1561,2,1.987555e+00,1.744508e+03,2.374991e-02,9.717543e-02
cg00065048_FGR,0,568,2,1.988608e+00,1.475600e+03,1.933016e-02,9.056108e-02
cg00066671_OLFM3,0,1292,2,1.987065e+00,1.689425e+03,2.088593e-02,9.555302e-02
cg00066671_OLFM3.1,0,1292,2,1.987065e+00,1.689425e+03,2.088593e-02,9.555302e-02
cg00098451_CLCNKB,0,703,2,1.980198e+00,1.830617e+03,1.277055e-02,1.812990e-01
cg00112780_HIST3H2BB,0,555,2,1.990865e+00,1.463827e+03,8.659138e-03,9.339768e-02
cg00112780_HIST3H2A,0,555,2,1.990865e+00,1.463827e+03,8.659138e-03,9.339768e-02
cg00156403_FLVCR1,0,224,2,1.984147e+00,1.350370e+03,1.463087e-02,1.016025e-01
cg00188746_TMEM51,0,1103,2,1.988362e+00,1.648305e+03,1.917645e-02,9.877104e-02
cg00188746_TMEM51.1,0,1103,2,1.988362e+00,1.648305e+03,1.917645e-02,9.877104e-02
cg00188746_C1orf126,0,1103,2,1.988362e+00,1.648305e+03,1.917645e-02,9.877104e-02
cg00194374_ITPKB,0,458,2,1.987350e+00,1.419257e+03,1.229758e-02,8.633372e-02
cg00261162_SNORA16A,0,1577,2,1.988308e+00,1.399217e+03,2.478790e-02,9.513898e-02
cg00261162_SNHG12,0,1577,2,1.988308e+00,1.399217e+03,2.478790e-02,9.513898e-02
cg00261162_SNORA44,0,1577,2,1.988308e+00,1.399217e+03,2.478790e-02,9.513898e-02
cg00261162_SNORA61,0,1577,2,1.988308e+00,1.399217e+03,2.478790e-02,9.513898e-02
cg00314240_EPHX4,0,1009,2,1.987929e+00,1.645551e+03,1.595905e-02,9.273831e-02
cg00324257_LOC645166,0,944,2,1.985847e+00,1.780013e+03,1.828154e-02,1.843360e-01
cg00350642_VTCN1,0,2407,2,1.968757e+00,2.003606e+03,3.784924e-02,1.890591e-01
cg00404053_RASAL2,0,126,2,1.992551e+00,8.630871e+02,2.838224e-03,4.879126e-02
cg00503458_KIAA0907,0,552,2,1.989535e+00,1.526270e+03,1.076854e-02,1.043207e-01
cg00505979_BATF3,0,1614,2,1.989271e+00,1.460610e+03,2.254347e-02,1.011007e-01
cg00540544_CSRP1,0,1462,2,1.988253e+00,1.650502e+03,2.047292e-02,9.863194e-02
cg00540544_CSRP1.1,0,1462,2,1.988253e+00,1.650502e+03,2.047292e-02,9.863194e-02
cg00557709_LPHN2,0,1203,2,1.987057e+00,1.689654e+03,1.882198e-02,9.447332e-02
cg00567190_C1orf97,0,276,2,1.983936e+00,1.614858e+03,1.283674e-02,8.795106e-02
cg00580652_GABRD,0,1419,2,1.986533e+00,1.694001e+03,2.383257e-02,9.572460e-02
cg00584416_RSBN1,0,714,2,1.989563e+00,1.575368e+03,8.548516e-03,1.189323e-01
cg00591489_RCAN3,0,633,2,1.989182e+00,1.576365e+03,1.203930e-02,9.922709e-02
cg00630958_LEPR,0,1677,2,1.987621e+00,1.742818e+03,2.464502e-02,9.657309e-02
cg00645010_MIR1977,0,248,2,1.989349e+00,1.524269e+03,4.497519e-03,8.744982e-02
cg00690746_LIN9,0,1511,2,1.987790e+00,1.406585e+03,2.257572e-02,9.301224e-02
cg00714888_CROCC,0,373,2,1.987927e+00,1.522361e+03,1.007253e-02,9.610861e-02
cg00746981_HDGF,0,239,2,1.989769e+00,1.222313e+03,5.408301e-03,6.498024e-02
cg00746981_HDGF.1,0,239,2,1.989769e+00,1.222313e+03,5.408301e-03,6.498024e-02
cg00758584_BMP8B,0,1556,2,1.986835e+00,1.742281e+03,2.415791e-02,9.461057e-02
cg00786406_HIPK1,0,195,2,1.990150e+00,1.219647e+03,4.656143e-03,6.664392e-02
cg00833822_ESPN,0,914,2,1.987809e+00,1.752238e+03,1.326155e-02,1.174833e-01
cg00861214_CR1L,0,187,2,1.986460e+00,1.404093e+03,5.631451e-03,6.230433e-02
cg00894481_AGMAT,0,614,2,1.973149e+00,1.821457e+03,1.387779e-02,1.877566e-01
cg00906976_TSNAX-DISC1,0,997,2,1.988217e+00,1.462052e+03,1.578746e-02,9.057813e-02
cg00906976_TSNAX,0,997,2,1.988217e+00,1.462052e+03,1.578746e-02,9.057813e-02
cg00917899_SLC25A33,0,256,2,1.986884e+00,1.408027e+03,5.508890e-03,6.553985e-02
cg00990358_ZNF684,0,920,2,1.988151e+00,1.552809e+03,1.609723e-02,1.171553e-01
cg00993400_ZNF692,0,1402,2,1.987260e+00,1.714632e+03,2.356622e-02,9.565025e-02
cg01010870_SH2D5,0,544,2,1.988717e+00,1.600216e+03,1.053060e-02,9.421717e-02
cg01083716_AGT,0,350,2,1.984598e+00,1.509167e+03,1.041058e-02,9.124698e-02
cg01083716_AGT.1,0,350,2,1.984598e+00,1.509167e+03,1.041058e-02,9.124698e-02
cg01133446_ADORA1,0,985,2,1.986687e+00,1.687254e+03,1.747518e-02,9.704457e-02
cg01194901_FCRLB,0,800,2,1.988904e+00,1.430406e+03,1.530165e-02,1.012922e-01
cg01292939_C1orf151,0,1433,2,1.988074e+00,1.652634e+03,2.128454e-02,1.049503e-01
cg01357370_NTRK1,0,369,2,1.986826e+00,1.407261e+03,7.744923e-03,8.567776e-02
cg01357370_INSRR,0,369,2,1.986826e+00,1.407261e+03,7.744923e-03,8.567776e-02
cg01364423_C1orf31,0,1378,2,1.985729e+00,1.655923e+03,2.260656e-02,9.542444e-02
cg01366407_FLAD1,0,895,2,1.988603e+00,1.647023e+03,1.920044e-02,9.625808e-02
cg01366407_FLAD1.1,0,895,2,1.988603e+00,1.647023e+03,1.920044e-02,9.625808e-02
cg01371155_ESRRG,0,1487,2,1.987105e+00,1.742256e+03,2.342024e-02,9.520567e-02
cg01488306_F13B,0,2173,2,1.973249e+00,1.857346e+03,2.491193e-02,2.185917e-01
cg01554235_BLZF1,0,917,2,1.988470e+00,1.582581e+03,1.636398e-02,1.044693e-01
cg01554235_NME7,0,917,2,1.988470e+00,1.582581e+03,1.636398e-02,1.044693e-01
cg01554235_NME7.1,0,917,2,1.988470e+00,1.582581e+03,1.636398e-02,1.044693e-01
cg01559650_KIAA1751,0,580,2,1.984635e+00,1.714303e+03,9.698590e-03,1.762510e-01
cg01599189_NBPF1,0,1302,2,1.988453e+00,1.475335e+03,1.939096e-02,9.547073e-02
cg01709096_FBLIM1,0,2418,2,1.984851e+00,1.926331e+03,3.605881e-02,1.513092e-01
cg01736252_TTC4,0,860,2,1.991175e+00,1.267088e+03,1.190976e-02,9.344623e-02
cg01736252_TTC4.1,0,860,2,1.991175e+00,1.267088e+03,1.190976e-02,9.344623e-02
cg01762921_PHF13,0,903,2,1.990657e+00,1.295315e+03,1.450157e-02,9.391610e-02
cg01793088_GOLPH3L,0,467,2,1.988998e+00,1.422342e+03,1.734006e-02,9.022936e-02
cg01819745_PRPF3,0,1397,2,1.988368e+00,1.651878e+03,2.120419e-02,1.044432e-01
cg01829990_VANGL1,0,1431,2,1.987033e+00,1.742332e+03,2.243642e-02,9.544328e-02
cg01847380_MYCL1,0,321,2,1.990651e+00,1.322048e+03,5.414850e-03,7.071370e-02
cg01894875_C1orf86,0,1041,2,1.988548e+00,1.688060e+03,1.814358e-02,9.652421e-02
cg01894875_LOC100128003,0,1041,2,1.988548e+00,1.688060e+03,1.814358e-02,9.652421e-02
cg01920657_DNAJC6,0,1536,2,1.986941e+00,1.742332e+03,2.449155e-02,9.495280e-02
cg01935060_CTBS,0,358,2,1.988490e+00,1.540612e+03,6.133794e-03,8.434592e-02
cg01963297_KCNN3,0,61,2,1.972589e+00,1.092882e+03,2.305000e-02,4.264787e-02
cg01966787_ZNF362,0,1267,2,1.987482e+00,1.739643e+03,1.976841e-02,9.441387e-02
cg02051553_NMNAT1,0,1086,2,1.986873e+00,1.816363e+03,1.242947e-02,1.903305e-01
cg02072975_BEST4,0,794,2,1.981838e+00,1.654547e+03,1.805436e-02,1.620471e-01
cg02118652_KCTD3,0,531,2,1.989374e+00,1.406161e+03,1.955525e-02,9.271692e-02
cg02152120_SPAG17,0,889,2,1.986038e+00,1.693556e+03,2.925678e-02,1.049408e-01
cg02152120_SPAG17.1,0,889,2,1.986038e+00,1.693556e+03,2.925678e-02,1.049408e-01
cg02173484_GJA5,0,362,2,1.987085e+00,1.712096e+03,1.228121e-02,1.192784e-01
cg02222250_LAMC1,0,1621,2,1.986588e+00,1.744607e+03,2.589637e-02,9.466730e-02
cg02297869_ZMYM4,0,1215,2,1.988593e+00,1.398507e+03,1.876698e-02,9.496438e-02
cg02387474_RERE,0,1021,2,1.989304e+00,1.687787e+03,1.725555e-02,9.785040e-02
cg02449698_EFCAB7,0,449,2,1.979451e+00,1.765756e+03,9.394139e-03,1.555857e-01
cg02449698_DLEU2L,0,449,2,1.979451e+00,1.765756e+03,9.394139e-03,1.555857e-01
cg02492946_ECE1,0,1130,2,1.985565e+00,1.835699e+03,2.378404e-02,1.032369e-01
cg02568911_ACOT7,0,1603,2,1.988139e+00,1.434133e+03,2.238564e-02,9.428677e-02
cg02568911_ACOT7.1,0,1603,2,1.988139e+00,1.434133e+03,2.238564e-02,9.428677e-02
cg02575697_BMP8A,0,583,2,1.989303e+00,1.435284e+03,1.602173e-02,9.095189e-02
cg02583736_BCAS2,0,227,2,1.987391e+00,1.402154e+03,4.620032e-03,6.305594e-02
cg02709725_TNFRSF18,0,25,2,1.994086e+00,5.639746e+02,7.473880e-04,7.307897e-03
cg02743029_SERTAD4,0,703,2,1.987442e+00,1.686388e+03,1.173869e-02,8.769200e-02
cg02743029_C1orf133,0,703,2,1.987442e+00,1.686388e+03,1.173869e-02,8.769200e-02
cg02756939_C1orf97,0,445,2,1.986378e+00,1.611622e+03,1.608406e-02,9.971796e-02
cg02774380_AP4B1,0,317,2,1.986806e+00,1.449110e+03,7.234499e-03,8.826179e-02
cg02774380_DCLRE1B,0,317,2,1.986806e+00,1.449110e+03,7.234499e-03,8.826179e-02
cg02835421_IPO13,0,454,2,1.990797e+00,1.302488e+03,1.157996e-02,8.830561e-02
cg02899039_ZNF692,0,810,2,1.986743e+00,1.447280e+03,1.902481e-02,1.027957e-01
cg02904365_DNAJC11,0,644,2,1.987845e+00,1.627423e+03,1.179431e-02,9.255668e-02
cg02913364_UBE2J2,0,1047,2,1.989582e+00,1.411653e+03,1.621105e-02,9.155613e-02
cg02927252_KIAA1026,0,202,2,1.986872e+00,1.639712e+03,7.308214e-03,7.106907e-02
cg02927682_SSBP3,0,410,2,1.988718e+00,1.279191e+03,1.195125e-02,8.738730e-02
cg02952008_TRIM17,0,732,2,1.987711e+00,1.563052e+03,1.402469e-02,9.654227e-02
cg02981928_LUZP1,0,1501,2,1.987211e+00,1.694657e+03,2.366854e-02,9.310422e-02
cg02984188_GRHL3,0,181,2,1.986812e+00,1.307760e+03,5.775648e-03,6.643230e-02
cg03017824_LOC100130093,0,531,2,1.983469e+00,1.765168e+03,7.908351e-03,1.678312e-01
cg03115835_DHDDS,0,1250,2,1.987922e+00,1.728467e+03,1.403061e-02,1.550533e-01
cg03115835_DHDDS.1,0,1250,2,1.987922e+00,1.728467e+03,1.403061e-02,1.550533e-01
cg03119126_ASH1L,0,464,2,1.989381e+00,1.259238e+03,7.967945e-03,8.552158e-02
cg03119126_LOC645676,0,464,2,1.989381e+00,1.259238e+03,7.967945e-03,8.552158e-02
cg03123608_HIVEP3,0,813,2,1.988846e+00,1.565195e+03,1.371389e-02,9.726780e-02
cg03129643_ZC3H12A,0,823,2,1.986521e+00,1.684557e+03,1.488940e-02,1.358038e-01
cg03129643_ZC3H12A.1,0,823,2,1.986521e+00,1.684557e+03,1.488940e-02,1.358038e-01
cg03130816_AKIRIN1,0,894,2,1.988684e+00,1.611846e+03,1.606844e-02,1.032286e-01
cg03132197_PHACTR4,0,973,2,1.986774e+00,1.568011e+03,1.726740e-02,9.354724e-02
cg03132197_PHACTR4.1,0,973,2,1.986774e+00,1.568011e+03,1.726740e-02,9.354724e-02
cg03217227_SH3BP5L,0,325,2,1.987159e+00,1.347907e+03,2.632637e-02,9.325927e-02
cg03218019_DDOST,0,303,2,1.985855e+00,1.560409e+03,1.673237e-02,8.820149e-02
cg03231024_EFNA1,0,1047,2,1.985053e+00,1.606993e+03,2.279434e-02,9.634836e-02
cg03257172_NR5A2,0,999,2,1.988337e+00,1.696638e+03,1.467881e-02,9.269952e-02
cg03265190_ZNF687,0,1060,2,1.987929e+00,1.585997e+03,1.470609e-02,1.003021e-01
cg03277515_PGLYRP4,0,1081,2,1.981451e+00,1.741637e+03,1.580048e-02,1.926565e-01
cg03315562_ZBTB7B,0,1199,2,1.987731e+00,1.466056e+03,2.014596e-02,9.609839e-02
cg03315764_TMEM200B,0,863,2,1.987232e+00,1.670305e+03,1.648974e-02,9.610293e-02
cg03331258_KIF2C,0,498,2,1.985728e+00,1.506105e+03,1.129470e-02,9.469373e-02
cg03331258_KIF2C.1,0,498,2,1.985728e+00,1.506105e+03,1.129470e-02,9.469373e-02
cg03343128_C1orf150,0,207,2,1.987966e+00,1.400418e+03,5.115024e-03,6.057386e-02
cg03388409_TP53BP2,0,1139,2,1.988682e+00,1.668447e+03,1.848103e-02,1.069836e-01
cg03388409_TP53BP2.1,0,1139,2,1.988682e+00,1.668447e+03,1.848103e-02,1.069836e-01
cg03442540_AIDA,0,833,2,1.988008e+00,1.497901e+03,1.847814e-02,9.361838e-02
cg03442540_C1orf58,0,833,2,1.988008e+00,1.497901e+03,1.847814e-02,9.361838e-02
cg03442540_AIDA.1,0,833,2,1.988008e+00,1.497901e+03,1.847814e-02,9.361838e-02
cg03445220_C1orf101,0,1190,2,1.986157e+00,1.791253e+03,1.696644e-02,1.349653e-01
cg03496978_FBXO28,0,637,2,1.987782e+00,1.648547e+03,1.300994e-02,1.138699e-01
cg03514239_S100A9,0,1407,2,1.987661e+00,1.744446e+03,2.130272e-02,9.591537e-02
cg03586839_ENSA,0,782,2,1.988133e+00,1.601497e+03,1.477459e-02,1.045900e-01
cg03586839_ENSA.1,0,782,2,1.988133e+00,1.601497e+03,1.477459e-02,1.045900e-01
cg03613077_RGS7,0,537,2,1.988551e+00,1.659675e+03,9.792641e-03,9.357054e-02
cg03684513_C1orf130,0,742,2,1.990811e+00,1.334733e+03,1.046916e-02,9.859809e-02
cg03714163_CDCA8,0,548,2,1.987542e+00,1.458630e+03,1.197433e-02,8.827670e-02
cg03714163_C1orf109,0,548,2,1.987542e+00,1.458630e+03,1.197433e-02,8.827670e-02
cg03848145_C1orf52,0,1030,2,1.989103e+00,1.415582e+03,1.486566e-02,9.745164e-02
cg03901886_SLC25A33,0,708,2,1.986662e+00,1.521608e+03,1.355381e-02,1.279410e-01
cg03938043_INTS7,0,128,2,1.983716e+00,1.535428e+03,2.562356e-02,5.882553e-02
cg03938043_DTL,0,128,2,1.983716e+00,1.535428e+03,2.562356e-02,5.882553e-02
cg03939105_CDK11B,0,1373,2,1.987148e+00,1.689425e+03,2.213829e-02,9.572845e-02
cg03939105_CDK11B.1,0,1373,2,1.987148e+00,1.689425e+03,2.213829e-02,9.572845e-02
cg03940966_THEM4,0,568,2,1.987141e+00,1.534045e+03,1.250883e-02,9.945365e-02
cg03943177_TSEN15,0,627,2,1.989054e+00,1.561737e+03,1.159347e-02,9.343892e-02
cg03943717_CCNL2,0,1211,2,1.989020e+00,1.413408e+03,2.012428e-02,9.290017e-02
cg03943717_LOC148413,0,1211,2,1.989020e+00,1.413408e+03,2.012428e-02,9.290017e-02
cg03948207_PHTF1,0,1112,2,1.987588e+00,1.570433e+03,1.614934e-02,9.773736e-02
cg03969724_KCNAB2,0,868,2,1.984218e+00,1.768025e+03,2.640229e-02,1.679578e-01
cg03982998_LOC100130331,0,2586,2,1.956506e+00,2.043653e+03,4.520653e-02,2.044835e-01
cg04077695_TSNAX-DISC1,0,1207,2,1.988424e+00,1.495191e+03,2.297577e-02,9.490915e-02
cg04077695_DISC1,0,1207,2,1.988424e+00,1.495191e+03,2.297577e-02,9.490915e-02
cg04090794_HSP90B3P,0,763,2,1.986413e+00,1.568244e+03,2.388460e-02,1.204217e-01
cg04106903_SLC35D1,0,948,2,1.987939e+00,1.423197e+03,1.894069e-02,1.027856e-01
cg04155348_TRIM62,0,619,2,1.989626e+00,1.405119e+03,1.157394e-02,9.458104e-02
cg04155348_TRIM62.1,0,619,2,1.989626e+00,1.405119e+03,1.157394e-02,9.458104e-02
cg04185893_PTBP2,0,487,2,1.989093e+00,1.213539e+03,1.076024e-02,9.086482e-02
cg04185893_PTBP2.1,0,487,2,1.989093e+00,1.213539e+03,1.076024e-02,9.086482e-02
cg04243582_CDK11B,0,1341,2,1.988075e+00,1.495097e+03,2.162228e-02,9.369279e-02
cg04243582_CDK11A,0,1341,2,1.988075e+00,1.495097e+03,2.162228e-02,9.369279e-02
cg04276005_KIAA1614,0,253,2,1.987751e+00,1.407984e+03,2.004949e-02,6.936933e-02
cg04291082_TROVE2,0,1623,2,1.986249e+00,1.656664e+03,2.747635e-02,9.694338e-02
cg04291082_TROVE2.1,0,1623,2,1.986249e+00,1.656664e+03,2.747635e-02,9.694338e-02
cg04291082_UCHL5,0,1623,2,1.986249e+00,1.656664e+03,2.747635e-02,9.694338e-02
cg04292359_FAM89A,0,788,2,1.986998e+00,1.494382e+03,1.393835e-02,9.398065e-02
cg04305725_NHLH1,0,1453,2,1.982120e+00,1.879215e+03,1.363439e-02,2.169568e-01
cg04310824_SCP2,0,549,2,1.987862e+00,1.684347e+03,1.173761e-02,1.016547e-01
cg04315682_SNAPIN,0,806,2,1.987493e+00,1.571116e+03,1.261182e-02,1.195481e-01
cg04343794_TNFRSF18,0,219,2,1.990994e+00,1.205980e+03,5.232888e-03,5.580911e-02
cg04573771_UFC1,0,424,2,1.978441e+00,1.765715e+03,9.765410e-03,1.625706e-01
cg04603796_CDC7,0,260,2,1.988229e+00,1.254069e+03,1.037908e-02,7.904061e-02
cg04631202_MAN1C1,0,458,2,1.989490e+00,1.234281e+03,1.164433e-02,8.415624e-02
cg04706183_MSTO1,0,911,2,1.986039e+00,1.595541e+03,1.684189e-02,1.026297e-01
cg04835615_DFFB,0,1163,2,1.988293e+00,1.652980e+03,1.991716e-02,9.862289e-02
cg04835615_KIAA0562,0,1163,2,1.988293e+00,1.652980e+03,1.991716e-02,9.862289e-02
cg04841955_FLJ37453,0,814,2,1.987102e+00,1.576669e+03,1.567496e-02,9.381382e-02
cg04841955_SPEN,0,814,2,1.987102e+00,1.576669e+03,1.567496e-02,9.381382e-02
cg04862500_RSPO1,0,281,2,1.985162e+00,1.530884e+03,1.675670e-02,8.653132e-02
cg04872557_ACADM,0,718,2,1.985170e+00,1.492109e+03,1.451392e-02,1.061229e-01
cg04876835_PRKAA2,0,1495,2,1.987047e+00,1.742332e+03,2.322624e-02,9.491503e-02
cg04878955_RSPO1,0,1426,2,1.987325e+00,1.688462e+03,2.252859e-02,9.342162e-02
cg04878955_RSPO1.1,0,1426,2,1.987325e+00,1.688462e+03,2.252859e-02,9.342162e-02
cg04894642_LOC100302401,0,1529,2,1.987241e+00,1.744470e+03,2.333576e-02,9.439641e-02
cg04894642_RASAL2,0,1529,2,1.987241e+00,1.744470e+03,2.333576e-02,9.439641e-02
cg04897742_FBLIM1,0,217,2,1.989265e+00,1.306406e+03,6.402996e-03,6.592554e-02
cg04917615_GLRX2,0,1239,2,1.987318e+00,1.658142e+03,2.272658e-02,1.147896e-01
cg04917615_GLRX2.1,0,1239,2,1.987318e+00,1.658142e+03,2.272658e-02,1.147896e-01
cg04931216_DMRTA2,0,747,2,1.988588e+00,1.808386e+03,1.045755e-02,9.656622e-02
cg04940515_SNORD45C,0,1616,2,1.987461e+00,1.653737e+03,2.436944e-02,9.964113e-02
cg04940515_RABGGTB,0,1616,2,1.987461e+00,1.653737e+03,2.436944e-02,9.964113e-02
cg04960271_PARP1,0,1570,2,1.987336e+00,1.660016e+03,2.244012e-02,9.936810e-02
cg04971263_GPATCH3,0,1493,2,1.987311e+00,1.572378e+03,2.386033e-02,9.659017e-02
cg05001044_MIR1977,0,828,2,1.990793e+00,1.432297e+03,1.282174e-02,9.947480e-02
cg05005301_CSF1,0,693,2,1.986925e+00,1.482803e+03,1.677590e-02,9.983614e-02
cg05041517_C1orf159,0,1361,2,1.983778e+00,1.819692e+03,2.159919e-02,1.796707e-01
cg05136099_S100PBP,0,263,2,1.989270e+00,1.167481e+03,1.069291e-02,6.529940e-02
cg05136099_YARS,0,263,2,1.989270e+00,1.167481e+03,1.069291e-02,6.529940e-02
cg05136099_YARS.1,0,263,2,1.989270e+00,1.167481e+03,1.069291e-02,6.529940e-02
cg05152653_RTCD1,0,2913,2,1.963827e+00,1.972590e+03,4.415574e-02,2.182599e-01
cg05232215_SCP2,0,428,2,1.981177e+00,1.789151e+03,1.137082e-02,1.207599e-01
cg05338680_S1PR1,0,1188,2,1.988022e+00,1.569972e+03,1.606583e-02,1.021232e-01
cg05363350_RAD54L,0,1297,2,1.983317e+00,1.801019e+03,1.870450e-02,1.686908e-01
cg05388468_GLRX2,0,214,2,1.989131e+00,1.177294e+03,4.243286e-03,6.101340e-02
cg05388468_GLRX2.1,0,214,2,1.989131e+00,1.177294e+03,4.243286e-03,6.101340e-02
cg05390563_MTF2,0,1582,2,1.987088e+00,1.498769e+03,2.527326e-02,9.464954e-02
cg05390563_MTF2.1,0,1582,2,1.987088e+00,1.498769e+03,2.527326e-02,9.464954e-02
cg05391643_GPN2,0,980,2,1.987488e+00,1.651757e+03,1.554644e-02,1.159844e-01
cg05567236_SDCCAG8,0,760,2,1.989423e+00,1.562828e+03,1.241740e-02,9.531854e-02
cg05567236_CEP170,0,760,2,1.989423e+00,1.562828e+03,1.241740e-02,9.531854e-02
cg05596294_LPPR4,0,903,2,1.988197e+00,1.600390e+03,1.354943e-02,9.374326e-02
cg05650171_PFDN2,0,1730,2,1.980409e+00,1.865494e+03,2.724468e-02,1.840942e-01
cg05650171_NIT1,0,1730,2,1.980409e+00,1.865494e+03,2.724468e-02,1.840942e-01
cg05653859_ZBTB41,0,461,2,1.986148e+00,1.578460e+03,1.905649e-02,9.988570e-02
cg05657581_PKN2,0,1049,2,1.989558e+00,1.640823e+03,1.621813e-02,1.107747e-01
cg05697849_ELAVL4,0,931,2,1.987234e+00,1.671340e+03,2.069111e-02,1.026123e-01
cg05697849_ELAVL4.1,0,931,2,1.987234e+00,1.671340e+03,2.069111e-02,1.026123e-01
cg05759316_NOTCH2NL,0,842,2,1.981535e+00,1.767853e+03,1.533075e-02,1.839270e-01
cg05759347_CEP170,0,102,2,1.990079e+00,1.167262e+03,1.299730e-02,3.073359e-02
cg05766761_MUL1,0,983,2,1.987138e+00,1.698615e+03,1.610954e-02,1.007900e-01
cg01717331_MED8,1,1559,1,9.020428e-01,1.614664e+03,4.755267e-01,9.086855e-02
cg02337836_GSTM2,1,732,1,7.873977e-01,1.707055e+03,1.071494e+00,1.164619e-01
cg03070194_GSTM2,1,1987,1,7.862850e-01,1.923944e+03,1.092846e+00,9.062145e-02
cg07148880_KIF21B,1,1228,1,9.326559e-01,1.504442e+03,3.083115e-01,8.971498e-02
cg07299462_MED8,1,1902,1,9.040492e-01,1.791329e+03,4.716437e-01,9.307871e-02
cg14084857_MED8,1,1779,1,9.039819e-01,1.624902e+03,4.713769e-01,9.111788e-02
cg14222275_MED8,1,2136,1,9.034558e-01,1.908759e+03,4.786156e-01,9.244799e-02
cg17006436_MED8,1,1396,1,9.029478e-01,1.758121e+03,4.673447e-01,8.993954e-02
cg17494855_MED8,1,519,1,9.022525e-01,1.517134e+03,4.560030e-01,1.210393e-01
cg17864206_MED8,1,521,1,9.020908e-01,1.495259e+03,4.715767e-01,1.227530e-01
cg18807223_KIF21B,1,992,1,9.328662e-01,1.585096e+03,3.042786e-01,9.006857e-02
cg22126803_MED8,1,1292,1,9.028957e-01,1.608928e+03,4.680379e-01,9.120099e-02
cg24444188_KIF21B,1,567,1,9.322142e-01,1.413052e+03,3.021005e-01,1.032368e-01
cg24476096_MED8,1,210,1,9.066719e-01,1.358830e+03,4.477523e-01,2.569157e-01
cg26228351_KIF21B,1,1613,1,9.335037e-01,1.651302e+03,3.143155e-01,9.029394e-02
cg26805306_MED8,1,558,1,9.042840e-01,1.472949e+03,4.557401e-01,1.149221e-01
cg00063567_ASB3,1,938,1,9.263480e-01,1.507273e+03,3.393474e-01,9.129698e-02
cg00140842_ASB3,1,576,1,9.235213e-01,1.505144e+03,3.374561e-01,1.082436e-01
cg02061100_ZNF2,1,1724,1,9.027058e-01,1.621554e+03,4.752137e-01,9.095566e-02
cg02079951_ASB3,1,1510,1,9.258716e-01,1.521466e+03,3.516140e-01,8.973639e-02
cg03322619_ASB3,1,715,1,9.251387e-01,1.507335e+03,3.376487e-01,9.854956e-02
cg03390569_ASB3,1,2004,1,9.276285e-01,1.635462e+03,3.482829e-01,9.099855e-02
cg03762431_NAGK,1,597,1,9.132282e-01,1.530264e+03,3.945662e-01,1.072501e-01
cg04021674_BCL2L11,1,1935,1,9.130114e-01,1.786564e+03,4.256660e-01,9.145182e-02
cg05818854_NAGK,1,1958,1,9.156908e-01,1.766757e+03,4.093966e-01,9.140547e-02
cg06382698_ASB3,1,1773,1,9.275944e-01,1.627916e+03,3.479291e-01,9.275732e-02
cg06962121_NAGK,1,1487,1,9.151544e-01,1.619135e+03,4.045912e-01,9.056199e-02
cg08139509_ASB3,1,1314,1,9.276432e-01,1.622696e+03,3.398202e-01,9.180999e-02
cg09506183_ASB3,1,2082,1,9.268503e-01,1.758963e+03,3.547632e-01,9.046635e-02
cg10804090_BCL2L11,1,762,1,9.102297e-01,1.579861e+03,4.142570e-01,1.045289e-01
cg10960675_ASB3,1,1726,1,9.278947e-01,1.583738e+03,3.464514e-01,9.423317e-02
cg11441894_BCL2L11,1,981,1,9.129506e-01,1.536668e+03,4.154084e-01,9.129480e-02
cg12016039_ASB3,1,1759,1,9.275405e-01,1.711383e+03,3.456323e-01,9.220222e-02
cg12282311_ZNF2,1,1426,1,9.017344e-01,1.531820e+03,4.774672e-01,8.921978e-02
cg12415590_ASB3,1,1709,1,9.276045e-01,1.523999e+03,3.452788e-01,9.057430e-02
cg13467814_ASB3,1,358,1,9.268570e-01,1.322861e+03,3.321040e-01,1.433785e-01
cg14669921_ASB3,1,619,1,9.231767e-01,1.673756e+03,3.384302e-01,1.075484e-01
cg15767556_ASB3,1,1538,1,9.279610e-01,1.526283e+03,3.431174e-01,9.042737e-02
cg20426524_ASB3,1,1497,1,9.274573e-01,1.540767e+03,3.422631e-01,9.099562e-02
cg21035422_BCL2L11,1,545,1,9.127385e-01,1.515616e+03,4.071146e-01,1.137045e-01
cg21635948_ASB3,1,1107,1,9.262059e-01,1.512001e+03,3.436267e-01,9.155490e-02
cg23679333_ASB3,1,377,1,9.241230e-01,1.381034e+03,3.347341e-01,1.376521e-01
cg23970798_ZNF2,1,991,1,9.008355e-01,1.557927e+03,4.706149e-01,9.328303e-02
