name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
cg19307865_SYNM,0,172,2,1.999409e+00,2.102377e+02,1.049817e-03,1.866402e-02
cg18755350_SLC24A5,0,244,2,1.998724e+00,2.141266e+02,2.105760e-03,2.803470e-02
cg09774589_PPP1R3B,0,56,2,1.996331e+00,2.122988e+02,9.282249e-04,7.423846e-03
cg16694619_GHRH,0,253,2,1.995210e+00,2.308359e+02,2.983712e-02,4.260327e-02
cg10669279_LOC100287718,0,244,2,1.999160e+00,2.114742e+02,1.702035e-03,2.888202e-02
cg23592502_NRG1,0,229,2,1.998653e+00,2.138898e+02,1.917847e-03,2.492697e-02
cg21247666_KRAS,0,97,2,1.998952e+00,2.102342e+02,7.287306e-04,9.944478e-03
cg11052922_APOA4,0,63,2,1.991181e+00,2.766347e+02,1.664748e-03,1.414667e-02
cg00949479_SGIP1,0,40,2,1.993549e+00,2.694965e+02,1.825611e-03,6.400880e-03
cg21954085_LMBR1,0,45,2,1.997506e+00,2.611231e+02,3.966646e-04,4.899381e-03
cg06602086_IFT140,0,80,2,1.997305e+00,2.738830e+02,4.148876e-04,7.235154e-03
cg06602086_TMEM204,0,80,2,1.997305e+00,2.738830e+02,4.148876e-04,7.235154e-03
cg00463982_IFT140,0,73,2,1.995555e+00,2.746162e+02,7.482255e-04,8.356491e-03
cg00463982_TMEM204,0,73,2,1.995555e+00,2.746162e+02,7.482255e-04,8.356491e-03
cg12020433_TMEM87A,0,63,2,1.996606e+00,2.627480e+02,5.909982e-04,7.796424e-03
cg12020433_GANC,0,63,2,1.996606e+00,2.627480e+02,5.909982e-04,7.796424e-03
cg20098074_TPRA1,0,186,2,1.994418e+00,2.931889e+02,1.488991e-03,1.710738e-02
cg12246223_NELL1,0,94,2,1.994627e+00,2.673687e+02,1.466590e-03,9.577710e-03
cg02773045_HCG27,0,45,2,1.997740e+00,2.621541e+02,1.454822e-04,8.403879e-04
cg14697761_TNFRSF6B,0,155,2,1.994870e+00,2.707034e+02,1.022259e-03,1.307029e-02
cg14697761_RTEL1-TNFRSF6B,0,155,2,1.994870e+00,2.707034e+02,1.022259e-03,1.307029e-02
cg02939078_TCFL5,0,28,2,1.974646e+00,2.750488e+02,9.376432e-04,6.112738e-03
cg25916883_TBC1D22A,0,32,2,1.972144e+00,2.771470e+02,2.014173e-03,1.270482e-02
cg22761582_PRDM15,0,16,2,1.993643e+00,2.620369e+02,1.579900e-04,1.608287e-03
cg16427552_ARRDC2,0,272,2,1.999252e+00,2.676769e+02,3.978636e-04,1.381317e-02
cg10854528_SPTBN1,0,31,2,1.996719e+00,2.620954e+02,1.654319e-04,1.105481e-03
cg11581285_LMO2,0,206,2,1.995962e+00,2.832604e+02,1.733255e-03,3.056547e-02
cg25959798_PAPOLG,0,35,2,1.988443e+00,2.668350e+02,5.099560e-04,5.861627e-03
cg26513016_HEBP1,0,47,2,1.995592e+00,2.557941e+02,4.616848e-03,1.062983e-02
cg25273084_TBC1D1,0,38,2,1.980394e+00,2.698640e+02,1.682652e-03,9.299606e-03
cg22055815_C5orf39,0,31,2,1.993206e+00,2.491896e+02,1.074701e-03,4.072126e-03
cg07325776_CALB1,0,17,2,1.980713e+00,2.463517e+02,1.616947e-02,1.098865e-02
cg00467338_REEP1,0,49,2,1.993226e+00,2.660850e+02,1.288181e-03,6.832185e-03
cg08382737_LIN7B,0,28,2,1.996096e+00,2.456110e+02,7.837450e-04,3.253455e-03
cg21756355_MAD1L1,0,61,2,1.992491e+00,2.700538e+02,2.220085e-03,1.132096e-02
cg24415698_GPC5,0,26,2,1.995795e+00,2.456309e+02,5.518431e-04,2.471924e-03
cg12262617_SLC36A3,0,18,2,1.993927e+00,2.456101e+02,7.848473e-04,2.328990e-03
cg16551732_PALLD,0,35,2,1.996877e+00,2.456304e+02,7.044384e-04,3.077908e-03
cg12854746_SKIL,0,49,2,1.997769e+00,2.456667e+02,6.133125e-04,4.440581e-03
cg23398173_MTPN,0,65,2,1.998318e+00,2.456806e+02,7.821301e-04,4.912745e-03
cg23398173_LUZP6,0,65,2,1.998318e+00,2.456806e+02,7.821301e-04,4.912745e-03
cg12704527_PPP3CA,0,64,2,1.998292e+00,2.456756e+02,6.573966e-04,4.108936e-03
cg00021855_PYCRL,0,47,2,1.997674e+00,2.456373e+02,6.263139e-04,4.752007e-03
cg17240725_WBSCR26,0,23,2,1.995247e+00,2.456101e+02,5.994420e-04,2.760671e-03
cg06041150_CFAP61,0,18,2,1.993927e+00,2.456110e+02,6.443203e-04,2.318376e-03
cg09322432_CYP2D6,0,21,2,1.994794e+00,2.456135e+02,5.331026e-04,2.357570e-03
cg13392078_RECK,0,25,2,1.995627e+00,2.456284e+02,5.201596e-04,2.565517e-03
cg19712474_ADAMTS12,0,90,2,1.998893e+00,2.096368e+02,6.782273e-04,9.240960e-03
cg03081173_HCG27,0,187,2,1.995867e+00,2.220353e+02,4.686554e-03,3.273516e-02
cg18872420_SPTLC2,0,375,2,1.997114e+00,2.797831e+02,3.229110e-03,4.754944e-02
cg25555787_TREML4,0,321,2,1.997335e+00,2.753719e+02,2.826851e-03,4.524755e-02
cg18705861_CTDSPL2,0,220,2,1.997025e+00,2.753400e+02,2.018943e-03,3.833601e-02
cg25267808_MAML2,0,445,2,1.998046e+00,2.758731e+02,3.151781e-03,4.550268e-02
cg07001450_SELL,0,468,2,1.997270e+00,2.773424e+02,3.894049e-03,5.087003e-02
cg24795173_SORCS1,0,315,2,1.997150e+00,2.919964e+02,3.095418e-03,4.601140e-02
cg06242242_PRKAR1B,1,25,1,8.907194e-01,3.036343e+02,7.450533e-01,8.412470e-01
cg06242242_HEATR2,1,25,1,8.907194e-01,3.036343e+02,7.450533e-01,8.412470e-01
cg05729249_PRKAR1B,0,21,2,1.984458e+00,2.520954e+02,1.680603e-02,1.048817e-02
cg05729249_HEATR2,0,21,2,1.984458e+00,2.520954e+02,1.680603e-02,1.048817e-02
cg07921792_NCKAP1,0,65,2,1.994511e+00,2.910139e+02,2.271995e-03,7.312147e-03
cg14751194_BPHL,0,45,2,1.978494e+00,2.702233e+02,3.442693e-03,1.608119e-02
cg13469425_TEC,0,144,2,1.998536e+00,2.534081e+02,1.154397e-03,1.429229e-02
cg23158347_C6orf57,0,44,2,1.997550e+00,2.517004e+02,4.865485e-04,2.093352e-03
cg14521988_PDE4D,0,15,2,1.992812e+00,2.516448e+02,3.587409e-04,1.767931e-03
cg02056294_DENND1B,0,37,2,1.997086e+00,2.516896e+02,4.961605e-04,1.913337e-03
cg25658438_RUFY1,0,36,2,1.997005e+00,2.516439e+02,5.024013e-04,4.995693e-03
cg16911550_MED17,0,65,2,1.995113e+00,2.595176e+02,9.445574e-04,5.643797e-03
cg03291996_KCNMB2,0,47,2,1.997706e+00,2.516768e+02,4.604107e-04,6.377316e-03
cg04454629_DNM1L,0,60,2,1.992901e+00,2.605069e+02,1.167394e-03,6.042093e-03
cg21056805_RAB1A,0,31,2,1.996522e+00,2.516975e+02,3.643806e-04,1.678268e-03
cg00080972_RUFY1,0,58,2,1.996338e+00,2.580521e+02,6.361152e-04,1.076246e-02
cg21226059_RUFY1,0,41,2,1.997370e+00,2.516542e+02,3.759140e-04,5.758873e-03
cg02136620_RUFY1,0,86,2,1.995003e+00,2.679822e+02,1.176965e-03,1.571361e-02
cg14683065_LRRC27,0,27,2,1.988126e+00,2.569945e+02,9.815121e-04,5.895613e-03
cg02017860_SLC9C2,0,33,2,1.996733e+00,2.516714e+02,6.448631e-04,2.162531e-03
cg18856091_C2orf49,0,55,2,1.992335e+00,2.596856e+02,1.133135e-03,6.898127e-03
cg06210576_FRS2,0,65,2,1.998341e+00,2.516916e+02,3.644336e-04,5.069813e-03
cg10482057_KIAA0319,0,28,2,1.996149e+00,2.516665e+02,4.749480e-04,2.279545e-03
cg13858197_DDX4,0,45,2,1.997604e+00,2.516818e+02,3.882210e-04,3.411657e-03
cg15218485_RREB1,0,41,2,1.994858e+00,2.533466e+02,6.058807e-04,4.856396e-03
cg03534770_IL11RA,0,42,2,1.997433e+00,2.516935e+02,4.009187e-04,4.101241e-03
cg11519760_DLL1,0,52,2,1.997927e+00,2.516990e+02,4.293964e-04,5.724115e-03
cg12303318_ARHGAP18,0,216,2,1.996314e+00,2.742045e+02,1.195670e-03,1.497179e-02
cg09783693_MTMR15,0,101,2,1.998032e+00,2.597390e+02,5.482779e-04,6.725075e-03
cg27159651_MTMR15,0,74,2,1.998677e+00,2.534101e+02,3.176951e-04,4.524656e-03
cg07547798_NSMCE2,0,48,2,1.997960e+00,2.534405e+02,3.520620e-04,6.257896e-03
cg06782623_WNT1,0,171,2,1.996539e+00,2.682446e+02,9.093635e-04,1.032898e-02
cg13706908_BOLL,0,50,2,1.993946e+00,2.737011e+02,3.927701e-04,4.779148e-03
cg24247231_MAP2K5,0,15,2,1.984285e+00,2.110708e+02,3.273114e-03,6.902550e-03
cg20738928_LYG2,0,90,2,1.993926e+00,2.205889e+02,8.767408e-03,1.872410e-02
cg04461311_TAC4,0,53,2,1.995640e+00,2.111490e+02,2.473535e-03,7.238986e-03
cg01211054_PAX8-AS1,0,41,2,1.987365e+00,2.241321e+02,7.776004e-03,1.383062e-02
cg01211054_PAX8,0,41,2,1.987365e+00,2.241321e+02,7.776004e-03,1.383062e-02
cg03030317_HCG27,0,43,2,1.994635e+00,2.170180e+02,1.242114e-03,6.940761e-03
cg10318771_ADAM23,0,58,2,1.984346e+00,2.227446e+02,1.222184e-02,2.546551e-02
cg13955487_NXNL2,0,74,2,1.993920e+00,2.181436e+02,2.508428e-03,1.444787e-02
cg23595396_HCG27,0,50,2,1.997751e+00,2.105828e+02,6.890664e-04,3.458794e-03
cg00380250_ABCA13,0,139,2,1.997685e+00,2.140394e+02,1.889873e-03,1.701151e-02
cg25183474_ACTR3C,0,50,2,1.997751e+00,2.105877e+02,6.199881e-04,4.335911e-03
cg25183474_LRRC61,0,50,2,1.997751e+00,2.105877e+02,6.199881e-04,4.335911e-03
cg05193407_KIAA1211,0,107,2,1.997990e+00,2.133808e+02,1.312507e-03,1.675532e-02
cg25817165_CNDP2,0,63,2,1.989381e+00,2.260230e+02,3.141636e-03,1.961152e-02
cg17096289_HLA-C,0,44,2,1.997445e+00,2.105238e+02,7.358482e-04,6.776952e-03
cg25874123_MYOM1,0,374,2,1.995926e+00,2.928628e+02,4.538569e-03,4.603548e-02
cg15009596_SCAND2P,0,17,2,1.985896e+00,2.145917e+02,1.674825e-03,6.097661e-03
cg23914842_H6PD,0,24,2,1.995303e+00,2.055830e+02,7.694614e-04,5.922296e-03
cg17775624_TEX101,0,64,2,1.996727e+00,2.062550e+02,3.752711e-03,1.422050e-02
cg26301562_ATP6V1C2,0,62,2,1.994275e+00,2.748546e+02,1.029833e-02,1.476738e-02
cg11126410_RAB43,0,78,2,1.997042e+00,2.168126e+02,1.859694e-03,8.426953e-03
cg11126410_ISY1-RAB43,0,78,2,1.997042e+00,2.168126e+02,1.859694e-03,8.426953e-03
cg22924061_CPVL,0,71,2,1.994829e+00,2.263411e+02,1.370396e-02,1.888109e-02
cg05654672_CYP3A7,0,24,2,1.995303e+00,2.056098e+02,7.290345e-04,2.962627e-03
cg05654672_CYP3A7-CYP3A51P,0,24,2,1.995303e+00,2.056098e+02,7.290345e-04,2.962627e-03
cg14341953_SIGMAR1,0,36,2,1.996868e+00,2.056391e+02,7.684749e-04,4.312299e-03
cg26805839_SLC1A1,0,53,2,1.995913e+00,2.117138e+02,1.148981e-03,9.803560e-03
cg17496142_PROS1,0,131,2,1.997058e+00,2.238757e+02,5.096972e-03,2.094938e-02
cg18261571_PPP1R9A,0,29,2,1.987305e+00,2.529389e+02,2.374338e-02,1.410419e-02
cg24346342_GNB5,0,610,2,1.998830e+00,2.771708e+02,1.847787e-03,2.065958e-02
cg00013952_C11orf80,0,34,2,1.991044e+00,2.756004e+02,1.576458e-02,1.022006e-02
cg14625636_KIAA1529,0,36,2,1.996980e+00,2.442715e+02,8.169843e-04,2.891010e-03
cg01075775_MDM2,0,36,2,1.996980e+00,2.442804e+02,7.836352e-04,2.544026e-03
cg03743205_ZFPM1,0,14,2,1.992234e+00,2.442027e+02,8.506094e-04,2.648528e-03
cg22077361_FUCA1,0,28,2,1.996117e+00,2.442386e+02,8.469448e-04,2.688460e-03
cg18848151_NET1,0,29,2,1.996251e+00,2.442500e+02,8.252031e-04,2.725016e-03
cg04160030_FUCA1,0,70,2,1.997006e+00,2.569092e+02,1.039394e-03,4.862740e-03
cg10953003_FUCA1,0,28,2,1.996117e+00,2.442316e+02,7.962238e-04,2.829797e-03
cg22489539_GPM6A,0,85,2,1.993312e+00,2.886825e+02,1.437526e-03,1.196002e-02
cg19766460_UMODL1,0,27,2,1.995836e+00,2.607554e+02,3.799151e-04,3.019518e-03
cg19766460_C21orf128,0,27,2,1.995836e+00,2.607554e+02,3.799151e-04,3.019518e-03
cg09661117_DNM3,0,32,2,1.989580e+00,2.873699e+02,7.069571e-04,5.387192e-03
cg00433770_ANKLE1,0,264,2,1.999258e+00,2.647588e+02,3.683676e-04,1.383561e-02
cg21200382_RAB19,0,38,2,1.994754e+00,2.692045e+02,3.308111e-04,2.898442e-03
cg13080465_MANSC1,0,289,2,1.998265e+00,2.726092e+02,8.387675e-04,1.636246e-02
cg19084061_TCF7L2,0,473,2,1.999154e+00,2.732630e+02,7.327165e-04,1.858238e-02
cg08899523_FGFR2,0,344,2,1.997308e+00,2.940576e+02,1.287673e-03,1.794968e-02
cg26889659_EXOC2,0,116,2,1.998299e+00,2.572520e+02,5.232358e-04,1.150795e-02
cg11841113_ADAMTS3,0,371,2,1.997860e+00,2.745710e+02,1.205727e-03,1.721787e-02
cg05825244_EBF4,0,18,2,1.994533e+00,2.523685e+02,1.497312e-04,1.145562e-03
cg02860168_MAU2,0,87,2,1.987800e+00,2.716602e+02,2.471852e-03,2.033988e-02
cg05296869_CFAP52,0,122,2,1.995631e+00,2.893297e+02,9.195235e-04,9.730650e-03
cg05296869_STX8,0,122,2,1.995631e+00,2.893297e+02,9.195235e-04,9.730650e-03
cg02964324_HECW1,0,36,2,1.997267e+00,2.523428e+02,1.743395e-04,2.740223e-03
cg01786704_SNRPN,0,19,2,1.994821e+00,2.523649e+02,1.758716e-04,1.124716e-03
cg08241630_ADAMTSL5,0,966,2,1.998846e+00,2.939567e+02,1.825155e-03,2.185929e-02
cg00939682_CUBN,0,148,2,1.999335e+00,2.523760e+02,2.368776e-04,9.896832e-03
cg15598662_MIR1908,0,527,2,1.999236e+00,2.734111e+02,7.446401e-04,1.954282e-02
cg15598662_FADS1,0,527,2,1.999236e+00,2.734111e+02,7.446401e-04,1.954282e-02
cg06478481_HMCN2,0,954,2,1.999581e+00,2.723056e+02,9.348727e-04,2.112939e-02
cg15917410_CORO2B,0,176,2,1.996385e+00,2.701940e+02,2.760474e-03,2.107798e-02
cg16613012_TMEM87A,0,89,2,1.997712e+00,2.526942e+02,5.756585e-04,8.901144e-03
cg16613012_GANC,0,89,2,1.997712e+00,2.526942e+02,5.756585e-04,8.901144e-03
cg25937052_LIMCH1,0,119,2,1.995526e+00,2.685122e+02,1.388351e-03,2.605215e-02
cg00697057_SLC23A1,0,54,2,1.998110e+00,2.502545e+02,5.403501e-04,2.416680e-03
cg16345520_LRRC9,0,62,2,1.993104e+00,2.734605e+02,1.101798e-03,1.246145e-02
cg21183455_C22orf34,0,73,2,1.995338e+00,2.578870e+02,1.430017e-02,1.671593e-02
cg02140269_PSTPIP2,0,247,2,1.997793e+00,2.725720e+02,2.042394e-03,4.169157e-02
cg20846962_NLRP11,0,232,2,1.997818e+00,2.738703e+02,1.255247e-02,1.573816e-02
cg10455938_CACNA1I,0,604,2,1.999011e+00,2.740711e+02,1.057338e-03,1.995523e-02
cg18796277_HOXA10,0,314,2,1.997376e+00,2.932273e+02,1.145298e-03,1.820017e-02
cg18796277_HOXA10-HOXA9,0,314,2,1.997376e+00,2.932273e+02,1.145298e-03,1.820017e-02
cg06279296_DIP2C,0,184,2,1.998324e+00,2.749549e+02,4.863139e-04,1.191702e-02
cg16543247_ZFR2,0,364,2,1.998624e+00,2.736898e+02,9.076797e-04,1.652303e-02
cg16543247_MIR1268A,0,364,2,1.998624e+00,2.736898e+02,9.076797e-04,1.652303e-02
cg12601945_PAX7,0,311,2,1.998392e+00,2.745853e+02,1.002915e-03,1.688244e-02
cg27395391_ATXN1,0,49,2,1.995886e+00,2.694879e+02,3.309710e-04,3.551505e-03
cg05270572_STEAP3,0,226,2,1.999100e+00,2.717517e+02,3.631603e-04,1.302929e-02
cg13357482_POPDC3,0,551,2,1.999084e+00,2.736321e+02,8.156431e-04,1.902297e-02
cg22580336_LOC101929541,0,132,2,1.997735e+00,2.708079e+02,4.545349e-04,8.953660e-03
cg16731079_DSCAM,0,220,2,1.997289e+00,2.728818e+02,8.985243e-04,1.433302e-02
cg16126458_AKR7A3,0,195,2,1.999477e+00,2.673700e+02,3.202188e-04,1.113990e-02
cg18073151_JUB,0,452,2,1.999114e+00,2.733203e+02,7.144422e-04,1.903238e-02
cg08390760_ZNF311,0,206,2,1.998057e+00,2.733650e+02,5.607427e-04,1.142297e-02
cg16764494_DSCAML1,0,566,2,1.998943e+00,2.741052e+02,8.905456e-04,1.863641e-02
cg08207663_GUCY1A2,0,308,2,1.998712e+00,2.730781e+02,6.433400e-04,1.724669e-02
cg07630858_DBN1,0,159,2,1.998755e+00,2.685369e+02,4.061656e-04,1.098299e-02
cg13524302_HLA-DPB2,0,279,2,1.998221e+00,2.734662e+02,7.488337e-04,1.595051e-02
cg14215338_C9orf50,0,71,2,1.994327e+00,2.705899e+02,7.397928e-04,7.123947e-03
cg14866200_SHISA3,0,484,2,1.998509e+00,2.935678e+02,1.063278e-03,1.902582e-02
cg01565320_SHISA3,0,579,2,1.998969e+00,2.740797e+02,9.626753e-04,2.035395e-02
cg05790550_C9orf129,0,89,2,1.998853e+00,2.674258e+02,1.532664e-04,4.951151e-03
cg06287775_FOXK1,0,118,2,1.999135e+00,2.673987e+02,1.977214e-04,7.004643e-03
cg14298807_WNT5A,0,929,2,1.999002e+00,2.945330e+02,1.587983e-03,2.186172e-02
cg02384682_PPIC,0,977,2,1.999283e+00,2.755435e+02,1.268599e-03,2.146301e-02
cg23839761_C9orf129,0,95,2,1.998926e+00,2.674079e+02,1.527985e-04,5.478049e-03
cg02337825_BTNL9,0,726,2,1.998578e+00,2.941797e+02,1.589834e-03,2.114156e-02
cg00404049_SRSF10,0,32,2,1.996601e+00,2.139881e+02,4.462594e-04,2.129576e-03
cg25758952_MPDU1,0,28,2,1.996116e+00,2.139551e+02,4.498080e-04,3.499828e-03
cg10474881_MARCKS,0,25,2,1.995649e+00,2.139140e+02,4.882652e-04,5.427553e-03
cg04681450_TRAP1,0,20,2,1.987890e+00,2.205692e+02,2.365857e-03,8.101917e-03
cg02953125_SNTG2,0,26,2,1.995247e+00,2.202734e+02,7.083772e-04,4.648760e-03
cg09375756_DEAF1,0,50,2,1.997392e+00,2.571244e+02,1.243666e-03,3.984751e-03
cg25423111_TSSK4,0,49,2,1.992044e+00,2.624780e+02,2.426685e-02,1.459046e-02
cg18308440_SMC6,0,104,2,1.998746e+00,2.571258e+02,1.258543e-03,8.233906e-03
cg00938069_VCPKMT,0,77,2,1.998306e+00,2.570865e+02,1.380516e-03,1.146352e-02
cg00938069_SOS2,0,77,2,1.998306e+00,2.570865e+02,1.380516e-03,1.146352e-02
cg00603172_BOK-AS1,0,59,2,1.997790e+00,2.571023e+02,1.270321e-03,5.652734e-03
cg00603172_BOK,0,59,2,1.997790e+00,2.571023e+02,1.270321e-03,5.652734e-03
cg20758219_PRR23B,0,266,2,1.997998e+00,2.917345e+02,1.657740e-03,3.744219e-02
cg10095089_USP5,0,33,2,1.993303e+00,2.865881e+02,3.958928e-04,3.584952e-03
cg10095089_CDCA3,0,33,2,1.993303e+00,2.865881e+02,3.958928e-04,3.584952e-03
cg09854029_PHACTR3,0,120,2,1.997334e+00,2.905344e+02,4.865765e-04,9.439913e-03
cg09845489_PTPRN2,0,63,2,1.996583e+00,2.872139e+02,2.845636e-04,5.153250e-03
cg02072231_ALS2CR4,0,289,2,1.999250e+00,2.899517e+02,6.009547e-04,1.506245e-02
cg18163325_CDH6,0,19,2,1.993714e+00,2.859255e+02,1.646112e-04,1.763403e-03
cg11112162_S100A11,0,23,2,1.988469e+00,2.874496e+02,1.635954e-03,6.430849e-03
cg01904183_TRAM1L1,0,269,2,1.998057e+00,2.933945e+02,8.970713e-04,1.507382e-02
cg24705442_KCTD1,0,368,2,1.999140e+00,2.912905e+02,5.501540e-04,1.726357e-02
cg00782607_GAD1,0,67,2,1.995162e+00,2.896531e+02,8.661437e-04,6.185546e-03
cg23063036_NDST3,0,614,2,1.999158e+00,2.931895e+02,9.949682e-04,1.995351e-02
cg26783057_VAX1,0,238,2,1.998249e+00,2.900951e+02,6.527808e-04,1.636982e-02
cg02520087_ZC3H7A,0,72,2,1.998341e+00,2.859733e+02,3.852350e-04,4.005952e-03
cg12213457_CHPT1,0,145,2,1.997784e+00,2.918574e+02,5.031538e-04,9.780410e-03
cg10771090_TAL1,0,114,2,1.998067e+00,2.915801e+02,3.273740e-04,8.529959e-03
cg16997523_PSMD14,0,51,2,1.997970e+00,2.074338e+02,7.434262e-04,5.702057e-03
cg04882394_MIB2,0,69,2,1.991543e+00,2.619939e+02,2.860058e-02,2.413662e-02
cg14835545_NAV2,0,94,2,1.998899e+00,2.074867e+02,7.497662e-04,9.157949e-03
cg04207269_PRDM15,0,99,2,1.998954e+00,2.075124e+02,7.150319e-04,7.845371e-03
cg21600611_PALLD,0,148,2,1.999301e+00,2.074197e+02,1.147771e-03,1.958267e-02
cg11905112_FKBP5,0,208,2,1.999003e+00,2.118174e+02,1.709497e-03,2.403318e-02
cg00446235_TSTD1,0,38,2,1.997276e+00,2.074111e+02,7.452727e-04,3.574263e-03
cg26487157_PCBP1,0,31,2,1.993220e+00,2.094052e+02,1.015276e-03,6.330610e-03
cg00329300_TSTD1,0,28,2,1.996303e+00,2.074156e+02,5.895786e-04,2.755809e-03
cg19626468_FLJ39653,0,37,2,1.997202e+00,2.073995e+02,5.443274e-04,5.320750e-03
cg27506609_TEKT2,0,175,2,1.994551e+00,2.256975e+02,9.727552e-03,3.681865e-02
cg24907183_NEGR1,0,109,2,1.996966e+00,2.124871e+02,3.905083e-03,1.607514e-02
cg12426196_TSTD1,0,23,2,1.995499e+00,2.073890e+02,6.296431e-04,2.855637e-03
cg21133261_KIAA1549,0,174,2,1.998199e+00,2.166146e+02,7.010413e-03,2.612350e-02
cg26446133_CNDP2,0,29,2,1.996430e+00,2.074041e+02,5.162586e-04,3.499034e-03
cg24161057_TSTD1,0,28,2,1.992080e+00,2.167215e+02,1.215064e-03,5.877758e-03
cg10957895_ZFC3H1,0,53,2,1.987498e+00,2.331018e+02,2.644571e-02,2.432867e-02
cg03330696_PTPN14,0,91,2,1.998913e+00,2.553777e+02,3.433046e-04,5.835286e-03
cg25786937_NAPRT,0,211,2,1.996008e+00,2.763428e+02,2.129042e-03,3.022786e-02
cg19609186_EEF2K,0,205,2,1.999518e+00,2.553596e+02,7.642359e-04,3.192078e-02
cg20547275_SUPT20H,0,65,2,1.996927e+00,2.595043e+02,4.004603e-04,7.242857e-03
cg05451400_CEBPZOS,0,146,2,1.996976e+00,2.867593e+02,1.058984e-03,1.253198e-02
cg10918419_C8orf55,0,107,2,1.999076e+00,2.553767e+02,2.940175e-04,6.459402e-03
cg01625851_PEPD,0,33,2,1.997004e+00,2.553550e+02,2.078547e-04,3.538270e-03
cg09937190_MACROD2,0,106,2,1.995012e+00,2.655927e+02,1.258145e-03,1.933441e-02
cg07104639_MACROD2,0,84,2,1.996212e+00,2.648337e+02,7.605477e-04,1.454944e-02
cg20758988_CCDC91,0,130,2,1.998447e+00,2.565946e+02,7.583656e-04,2.070724e-02
cg13486087_DOCK4,0,341,2,1.995960e+00,2.674654e+02,4.116767e-03,4.826086e-02
cg13486087_DOCK4-AS1,0,341,2,1.995960e+00,2.674654e+02,4.116767e-03,4.826086e-02
cg07629229_APBA2,0,45,2,1.997364e+00,1.979020e+02,1.830129e-03,4.181933e-03
cg05995465_HDAC4,0,24,2,1.989425e+00,2.015012e+02,2.663999e-02,8.805504e-03
cg22354618_KIAA0802,0,51,2,1.995695e+00,2.083231e+02,2.139943e-03,6.734318e-03
cg02220641_STMN4,0,28,2,1.995763e+00,1.978474e+02,1.785269e-03,4.625504e-03
cg27427999_LOC100132146,0,65,2,1.996531e+00,2.119035e+02,1.001178e-02,7.545872e-03
cg04625753_DSCAML1,0,62,2,1.998087e+00,1.979267e+02,1.910761e-03,4.948009e-03
cg17159916_MYF6,0,48,2,1.997529e+00,1.978635e+02,2.054789e-03,4.927926e-03
cg18758889_CAMK1D,0,53,2,1.997762e+00,1.979321e+02,1.835215e-03,4.262773e-03
cg06264108_KCNQ1,0,66,2,1.998203e+00,1.979449e+02,1.959904e-03,4.009262e-03
cg14846831_GPR155,0,40,2,1.997034e+00,1.978794e+02,1.842124e-03,4.567845e-03
cg26335667_NIFK-AS1,0,52,2,1.997719e+00,1.978971e+02,1.815147e-03,5.998800e-03
cg26899841_NFATC4,0,93,2,1.998724e+00,1.979262e+02,2.156814e-03,9.155299e-03
cg03426494_LINC00703,0,45,2,1.997364e+00,1.978936e+02,1.864325e-03,4.712915e-03
cg02636585_C1orf9,0,59,2,1.997989e+00,1.979149e+02,1.786496e-03,5.714130e-03
cg17737388_C1orf52,0,37,2,1.997056e+00,2.543336e+02,3.392363e-04,6.111802e-03
cg17121412_TUBGCP5,0,34,2,1.996797e+00,2.543900e+02,2.847759e-04,2.151085e-03
cg05381829_INO80,0,57,2,1.998089e+00,2.544281e+02,4.999161e-04,2.364715e-03
cg12851627_FAM149A,0,85,2,1.997507e+00,2.555045e+02,7.055229e-04,7.500699e-03
cg21402062_TXNRD1,0,41,2,1.997434e+00,2.466131e+02,5.320266e-04,2.608245e-03
cg06727301_TRAF6,0,37,2,1.997157e+00,2.465866e+02,3.773046e-04,4.131900e-03
cg02841571_WDR27,0,29,2,1.992821e+00,2.487906e+02,8.440442e-04,3.051664e-03
cg10316026_POT1,0,23,2,1.995427e+00,2.465730e+02,4.524941e-04,2.907836e-03
cg18690735_ARID4B,0,59,2,1.998217e+00,2.466741e+02,3.549382e-04,2.501894e-03
cg08527343_MIR32,0,279,2,1.998885e+00,2.499052e+02,1.813410e-03,3.661370e-02
cg08527343_TMEM245,0,279,2,1.998885e+00,2.499052e+02,1.813410e-03,3.661370e-02
cg23252815_WFDC3,0,42,2,1.994339e+00,2.636916e+02,2.101303e-03,7.373313e-03
cg23252815_DNTTIP1,0,42,2,1.994339e+00,2.636916e+02,2.101303e-03,7.373313e-03
cg03663538_SHPRH,0,41,2,1.997434e+00,2.465961e+02,3.671460e-04,3.739698e-03
cg13423262_TCP11,0,30,2,1.995776e+00,2.129039e+02,9.973740e-04,3.324374e-03
cg10885961_LOC339290,0,385,2,1.998684e+00,2.773413e+02,8.496212e-04,1.758477e-02
cg10885961_C18orf18,0,385,2,1.998684e+00,2.773413e+02,8.496212e-04,1.758477e-02
cg09863786_PSMB2,0,31,2,1.993450e+00,2.680189e+02,2.804407e-04,2.647342e-03
cg12939371_SLC45A1,0,35,2,1.996937e+00,2.647597e+02,2.259378e-04,1.620057e-03
cg25371048_TOP3A,0,56,2,1.990933e+00,2.762295e+02,8.049175e-04,9.750334e-03
cg02857312_BRE,0,22,2,1.995127e+00,2.647224e+02,1.847566e-04,1.612019e-03
cg22212430_FOXN3,0,65,2,1.998406e+00,2.593270e+02,4.181676e-04,4.341988e-03
